LeadID,CreatedOn,Channel,Source,OutletID,OwnerUserID,LeadName,CompanyName,AccountID,Mobile,Email,City,InterestedProductID,IsExistingCustomer,Status,FirstResponseOn,LastContactedOn,ConvertedOn,OpportunityID
LD-0047965,2025-03-06 19:44:10,Retail,Dealer Website,OUT07,USR-185,Sameer Babu,,,8982923929,sameer.babu375@outlook.com,Mangaluru,PRD08,False,Unresponsive,2025-03-07 09:50:55,2025-03-11 11:16:26,,
LD-0047966,2025-03-06 19:55:14,Retail,Dealer Website,OUT01,USR-035,Tejas Swamy,,,8651054652,tejas.swamy322@outlook.com,Bengaluru,PRD08,False,Lost,2025-03-07 09:50:38,2025-03-19 03:25:55,,
LD-0105733,2025-03-06 20:14:46,Retail,Exchange Mela / Event,OUT03,USR-102,Vidya Sharma,,,8822382945,,Bengaluru,PRD11,False,Contacted,2025-03-07 07:57:35,2026-09-24 16:08:16,,
LD-0047967,2025-03-06 20:27:36,Retail,OEM Website Lead,OUT02,USR-056,Rashmi Angadi,,,9361074513,rashmi.angadi776@yahoo.co.in,Bengaluru,PRD03,False,Lost,2025-03-07 10:01:21,2025-03-18 04:32:00,,
LD-0047968,2025-03-06 20:45:16,Retail,OEM Website Lead,OUT04,USR-114,Vinod Pinto,,,9745092600,vinod.pinto296@rediffmail.com,Bengaluru,PRD16,False,Converted,2025-03-07 09:52:17,2025-03-11 18:14:12,2025-03-11 18:14:12,OPP-019920
LD-0047969,2025-03-06 20:52:49,Retail,OEM Website Lead,OUT03,USR-099,Yogesh Babu,,,7153448250,,Bengaluru,PRD03,False,Converted,2025-03-07 14:37:57,2025-03-09 18:02:37,2025-03-09 18:02:37,OPP-019921
LD-0047970,2025-03-06 20:57:35,Corporate & Fleet,Tender / RFP,OUT08,USR-202,,Netravati Self Drive Cars Pvt Ltd,ACC-04518,,,Mysuru,PRD08,True,Unresponsive,2025-03-07 04:56:28,2025-03-23 01:55:28,,
LD-0047971,2025-03-06 21:43:02,Retail,Car Portal,OUT03,USR-102,Asha Fernandes,,,9769546457,,Bengaluru,PRD01,False,Converted,2025-03-07 09:38:39,2025-03-12 16:24:47,2025-03-12 16:24:47,OPP-019922
LD-0047972,2025-03-06 21:48:21,Retail,Google Ads,OUT06,USR-165,Akshata Hiremath,,,7411840611,akshata.hiremath495@gmail.com,Hubballi,PRD10,False,Lost,2025-03-07 09:41:33,2025-03-20 23:41:38,,
LD-0106373,2025-03-06 21:52:05,Retail,Dealer Website,OUT01,USR-039,Shreya Jain,,,7150953008,shreya.jain273@rediffmail.com,Bengaluru,PRD04,False,Unresponsive,2025-03-06 23:09:29,2026-09-25 12:28:33,,
LD-0047973,2025-03-06 22:05:14,Retail,OEM Website Lead,OUT05,USR-141,Deepak Gupta,,,6822576291,deepak.gupta313@yahoo.co.in,Mysuru,PRD21,False,Lost,2025-03-07 12:38:25,2025-03-21 08:27:52,,
LD-0047974,2025-03-06 22:07:13,Retail,Social Media Ads,OUT06,USR-165,Shruti Nair,,,8701618740,,Hubballi,PRD01,False,Lost,2025-03-07 09:53:27,2025-03-11 23:58:17,,
LD-0047975,2025-03-06 22:36:33,Retail,OEM Website Lead,OUT07,USR-193,Sanjay Kamath,,,9728354487,,Mangaluru,PRD09,False,Lost,2025-03-07 09:54:46,2025-03-22 17:47:23,,
LD-0047976,2025-03-06 23:31:31,Retail,Google Ads,OUT05,USR-147,Asha Pinto,,,7480730859,,Mysuru,PRD08,False,Unresponsive,2025-03-07 10:19:27,2025-03-21 19:15:42,,
LD-0105238,2025-03-07 00:27:12,Retail,Referral,OUT03,USR-102,Rajesh Desai,,,9498876354,,Bengaluru,PRD09,False,Lost,2025-03-07 09:24:36,2025-03-09 13:25:31,,
LD-0105652,2025-03-07 00:46:44,Retail,OEM Website Lead,OUT01,USR-020,Ananya Babu,,,9906062083,,Bengaluru,PRD13,False,Contacted,2025-03-07 04:16:12,2025-03-09 18:05:19,,
LD-0047977,2025-03-07 03:52:28,Retail,Google Ads,OUT03,USR-089,Anil Krishnan,,,9170825024,,Bengaluru,PRD14,False,Unresponsive,2025-03-07 09:41:56,2025-03-20 04:06:55,,
LD-0047978,2025-03-07 07:07:51,Retail,OEM Website Lead,OUT06,USR-175,Divya Shenoy,,,8184042295,,Hubballi,PRD16,False,Unresponsive,2025-03-07 10:04:15,2025-03-24 02:26:46,,
LD-0047979,2025-03-07 07:19:38,Retail,OEM Website Lead,OUT02,USR-047,Ashok Kulkarni,,,7401829333,ashok.kulkarni905@outlook.com,Bengaluru,PRD10,False,Unresponsive,2025-03-07 09:40:38,2025-03-20 00:04:38,,
LD-0047980,2025-03-07 07:36:42,Corporate & Fleet,Referral,OUT08,USR-205,,Forest Division Office - Kodagu (Unit 8),,,,,PRD16,False,Lost,2025-03-07 20:05:26,2025-03-20 07:35:40,,
LD-0047981,2025-03-07 08:20:00,Retail,Dealer Website,OUT07,USR-182,Varun Desai,,,8961329454,varun.desai783@gmail.com,Mangaluru,PRD10,False,New,,,,
LD-0047982,2025-03-07 08:33:08,Retail,Social Media Ads,OUT04,USR-129,Shruti Krishnan,,,9346513625,,Bengaluru,PRD01,False,Unresponsive,2025-03-07 10:04:20,2025-03-20 14:06:16,,
LD-0047983,2025-03-07 09:36:55,Retail,Car Portal,OUT02,USR-050,Rohan Shetty,,,9901881348,,Bengaluru,PRD12,False,Converted,2025-03-07 09:46:24,2025-03-08 06:42:36,2025-03-08 06:42:36,OPP-019923
LD-0047984,2025-03-07 10:08:52,Retail,Walk-in,OUT01,USR-008,Prajwal Rao,,,6163339877,,Bengaluru,PRD16,False,Unresponsive,2025-03-07 10:08:52,2025-03-12 09:19:03,,
LD-0047985,2025-03-07 10:28:52,Retail,Dealer Website,OUT04,USR-114,Pradeep Hegde,,,9282356364,pradeep.hegde745@gmail.com,Bengaluru,PRD18,False,Converted,2025-03-07 11:43:50,2025-03-12 08:05:58,2025-03-12 08:05:58,OPP-019924
LD-0047986,2025-03-07 10:32:24,Corporate & Fleet,OEM Fleet Desk Referral,OUT08,USR-211,,Heritage Diagnostics,ACC-02902,,,Bengaluru,PRD05,True,Lost,2025-03-07 16:27:57,2025-03-22 09:46:33,,
LD-0047987,2025-03-07 11:07:00,Retail,Dealer Website,OUT01,USR-027,Deepak D'Souza,,,8200198515,deepak.dsouza788@yahoo.co.in,Bengaluru,PRD01,False,Converted,2025-03-07 11:12:40,2025-03-13 01:57:19,2025-03-13 01:57:19,OPP-019925
LD-0047988,2025-03-07 11:23:02,Retail,Dealer Website,OUT01,USR-017,Sneha Pai,,,9815271151,sneha.pai730@gmail.com,Bengaluru,PRD13,False,Lost,2025-03-07 11:45:59,2025-03-26 14:18:54,,
LD-0047989,2025-03-07 11:27:57,Retail,Walk-in,OUT01,USR-010,Bhavya Naik,,,8317913914,,Bengaluru,PRD01,False,Converted,2025-03-07 11:27:57,2025-03-13 03:23:30,2025-03-13 03:23:30,OPP-019926
LD-0047990,2025-03-07 11:39:27,Retail,Walk-in,OUT01,USR-017,Deepa Poojary,,,9975704357,deepa.poojary293@gmail.com,Bengaluru,PRD02,False,Converted,2025-03-07 11:39:27,2025-03-07 16:22:49,2025-03-07 16:22:49,OPP-019927
LD-0047991,2025-03-07 12:06:23,Retail,Referral,OUT04,USR-109,Tejas Reddy,,,9602439949,,Bengaluru,PRD11,False,Converted,2025-03-07 15:15:12,2025-03-11 01:42:40,2025-03-11 01:42:40,OPP-019928
LD-0047992,2025-03-07 12:07:14,Retail,Exchange Mela / Event,OUT02,USR-050,Varun Iyer,,,7093810934,,Bengaluru,PRD11,False,Lost,2025-03-07 12:07:14,2025-03-09 14:17:50,,
LD-0047993,2025-03-07 12:07:45,Retail,Walk-in,OUT04,USR-129,Ananya Gupta,,,7216816125,,Bengaluru,PRD01,False,Converted,2025-03-07 12:07:45,2025-03-11 18:39:10,2025-03-11 18:39:10,OPP-019929
LD-0047994,2025-03-07 12:19:43,Retail,Walk-in,OUT05,USR-137,Swathi Verma,,,9908096221,,Mysuru,PRD08,False,Converted,2025-03-07 12:19:43,2025-03-07 16:40:34,2025-03-07 16:40:34,OPP-019930
LD-0047995,2025-03-07 12:23:45,Retail,Walk-in,OUT05,USR-156,Ashok Chandra,,,9656434760,ashok.chandra845@gmail.com,Mysuru,PRD09,False,Converted,2025-03-07 12:23:45,2025-03-07 12:57:34,2025-03-07 12:57:34,OPP-019931
LD-0047996,2025-03-07 12:26:11,Retail,Walk-in,OUT03,USR-084,Sneha Krishnan,,,9774578975,,Bengaluru,PRD14,False,Converted,2025-03-07 12:26:11,2025-03-11 03:07:06,2025-03-11 03:07:06,OPP-019932
LD-0047997,2025-03-07 12:31:34,Retail,Dealer Website,OUT01,USR-008,Vikram Singh,,,7954143104,vikram.singh223@yahoo.co.in,Bengaluru,PRD19,False,Converted,2025-03-07 12:38:33,2025-03-08 20:46:21,2025-03-08 20:46:21,OPP-019933
LD-0047998,2025-03-07 12:35:21,Retail,Walk-in,OUT03,USR-080,Mahesh Kini,,,9464890921,,Bengaluru,PRD16,False,Converted,2025-03-07 12:35:21,2025-03-07 17:49:07,2025-03-07 17:49:07,OPP-019934
LD-0105924,2025-03-07 12:42:03,Retail,Walk-in,OUT04,USR-109,Neha Raju,,,9244692551,neha.raju412@gmail.com,Bengaluru,PRD16,False,Lost,2025-03-07 16:59:12,2025-03-10 06:53:31,,
LD-0047999,2025-03-07 12:43:25,Retail,Walk-in,OUT03,USR-084,Shreya Kamath,,,9609900976,shreya.kamath283@gmail.com,Bengaluru,PRD18,False,Unresponsive,2025-03-07 12:43:25,2025-03-27 01:30:30,,
LD-0048000,2025-03-07 12:56:07,Retail,OEM Website Lead,OUT02,USR-073,Raghu Desai,,,9128037164,raghu.desai238@gmail.com,Bengaluru,PRD14,False,Lost,2025-03-07 13:22:49,2025-03-20 04:40:23,,
LD-0048001,2025-03-07 12:58:23,Retail,Referral,OUT01,USR-010,Vinay Kulkarni,,,8388191218,vinay.kulkarni509@gmail.com,Bengaluru,PRD01,False,Unresponsive,2025-03-07 14:33:42,2025-03-11 23:57:26,,
LD-0048002,2025-03-07 13:23:34,Retail,OEM Website Lead,OUT01,USR-017,Mahesh Bhat,,,9788050982,mahesh.bhat539@rediffmail.com,Bengaluru,PRD12,False,Lost,2025-03-07 15:58:56,2025-03-22 03:46:29,,
LD-0048003,2025-03-07 13:26:42,Retail,Exchange Mela / Event,OUT03,USR-082,Shruti Pinto,,,9012645324,shruti.pinto586@gmail.com,Bengaluru,PRD14,False,Lost,2025-03-07 13:26:42,2025-03-25 01:47:17,,
LD-0048004,2025-03-07 13:26:57,Retail,Dealer Website,OUT01,USR-017,Karthik Kamath,,,9502654010,,Bengaluru,PRD11,False,Converted,2025-03-07 13:47:39,2025-03-08 08:58:33,2025-03-08 08:58:33,OPP-019935
LD-0048005,2025-03-07 13:40:50,Retail,Walk-in,OUT06,USR-170,Rajesh Verma,,,7233592869,,Hubballi,PRD14,False,Lost,2025-03-07 13:40:50,2025-03-16 12:22:50,,
LD-0048006,2025-03-07 13:53:15,Retail,Social Media Ads,OUT02,USR-050,Girish Shetty,,,9511303813,,Bengaluru,PRD05,False,New,,,,
LD-0048007,2025-03-07 14:03:50,Retail,Walk-in,OUT01,USR-012,Shruti Gowda,,,8702419946,shruti.gowda6@gmail.com,Bengaluru,PRD13,False,Converted,2025-03-07 14:03:50,2025-03-09 21:00:57,2025-03-09 21:00:57,OPP-019936
LD-0048008,2025-03-07 14:08:31,Retail,Referral,OUT06,USR-174,Sanjay Reddy,,,9419948476,,Hubballi,PRD08,False,Converted,2025-03-07 14:21:00,2025-03-12 20:40:38,2025-03-12 20:40:38,OPP-019937
LD-0106222,2025-03-07 14:12:55,Retail,Walk-in,OUT02,USR-050,Ravi Rao,,,6532462739,ravi.rao541@rediffmail.com,Bengaluru,PRD11,False,Lost,2025-03-07 23:27:20,2025-03-10 01:30:08,,
LD-0048009,2025-03-07 14:28:50,Retail,OEM Website Lead,OUT02,USR-047,Manjunath Menon,,,7004323477,,Bengaluru,PRD15,False,Converted,2025-03-07 14:36:24,2025-03-09 21:41:46,2025-03-09 21:41:46,OPP-019938
LD-0048010,2025-03-07 14:36:12,Retail,Social Media Ads,OUT04,USR-111,Aarav Hegde,,,9462118565,aarav.hegde853@gmail.com,Bengaluru,PRD06,False,Lost,2025-03-07 14:53:30,2025-03-24 03:37:09,,
LD-0048011,2025-03-07 14:40:43,Retail,OEM Website Lead,OUT05,USR-147,Sanjay Shenoy,,,8031474106,,Mysuru,PRD16,False,Converted,2025-03-07 15:23:08,2025-03-13 07:36:55,2025-03-13 07:36:55,OPP-019939
LD-0048012,2025-03-07 14:41:27,Retail,Social Media Ads,OUT03,USR-096,Shreya Krishnan,,,7218501345,,Bengaluru,PRD12,False,Unresponsive,2025-03-07 15:45:29,2025-03-16 09:38:56,,
LD-0048013,2025-03-07 14:51:04,Retail,Walk-in,OUT06,USR-165,Mithun Chandra,,,9151462094,,Hubballi,PRD21,False,Converted,2025-03-07 14:51:04,2025-03-12 11:22:33,2025-03-12 11:22:33,OPP-019940
LD-0048014,2025-03-07 14:56:24,Retail,Referral,OUT01,USR-017,Mohan Jain,,,7567151744,mohan.jain534@yahoo.co.in,Bengaluru,PRD08,False,Unresponsive,2025-03-07 17:33:24,2025-03-14 03:41:54,,
LD-0048015,2025-03-07 15:21:29,Retail,Walk-in,OUT06,USR-167,Arjun Sharma,,,9552464981,arjun.sharma268@gmail.com,Hubballi,PRD02,False,Converted,2025-03-07 15:21:29,2025-03-13 11:24:04,2025-03-13 11:24:04,OPP-019941
LD-0048016,2025-03-07 15:26:49,Retail,Social Media Ads,OUT01,USR-039,Rahul Desai,,,7172616593,,Bengaluru,PRD02,False,Unresponsive,2025-03-07 15:47:34,2025-03-10 18:28:57,,
LD-0048017,2025-03-07 15:38:51,Retail,Google Ads,OUT02,USR-056,Shruti Verma,,,7823285095,,Bengaluru,PRD18,False,Lost,2025-03-07 16:07:52,2025-03-11 05:38:35,,
LD-0105709,2025-03-07 15:49:54,Retail,Google Ads,OUT03,USR-082,Suresh Gowda,,,9346867591,suresh.gowda693@gmail.com,Bengaluru,PRD09,False,Contacted,2025-03-08 01:48:26,2025-03-10 02:35:34,,
LD-0048018,2025-03-07 15:52:33,Retail,Walk-in,OUT03,USR-102,Karthik Shenoy,,,8937162618,karthik.shenoy796@gmail.com,Bengaluru,PRD05,False,Qualified,2025-03-07 15:52:33,2025-03-10 22:04:45,,
LD-0048019,2025-03-07 15:54:48,Retail,Google Ads,OUT01,USR-012,Chetan Desai,,,7486245052,chetan.desai413@rediffmail.com,Bengaluru,PRD01,False,Converted,2025-03-07 16:05:05,2025-03-09 15:28:53,2025-03-09 15:28:53,OPP-019942
LD-0048020,2025-03-07 15:56:57,Retail,Walk-in,OUT02,USR-061,Aditya Patil,,,9286197258,,Bengaluru,PRD16,False,Converted,2025-03-07 15:56:57,2025-03-09 01:32:02,2025-03-09 01:32:02,OPP-019943
LD-0048021,2025-03-07 15:58:16,Retail,Walk-in,OUT04,USR-118,Ananya Kini,,,8512813287,,Bengaluru,PRD08,False,Converted,2025-03-07 15:58:16,2025-03-08 03:27:30,2025-03-08 03:27:30,OPP-019944
LD-0048022,2025-03-07 16:05:57,Retail,Exchange Mela / Event,OUT05,USR-156,Sowmya Menon,,,9317740913,,Mysuru,PRD11,False,Converted,2025-03-07 16:05:57,2025-03-11 13:03:21,2025-03-11 13:03:21,OPP-019945
LD-0048023,2025-03-07 16:09:03,Retail,Social Media Ads,OUT02,USR-064,Karthik Rao,,,8791229694,karthik.rao364@yahoo.co.in,Bengaluru,PRD02,False,Lost,2025-03-07 16:49:24,2025-03-15 17:19:09,,
LD-0048024,2025-03-07 16:15:37,Retail,Walk-in,OUT04,USR-114,Lakshmi Singh,,,8959389210,,Bengaluru,PRD03,False,Converted,2025-03-07 16:15:37,2025-03-07 16:23:18,2025-03-07 16:23:18,OPP-019946
LD-0048025,2025-03-07 16:23:56,Retail,Walk-in,OUT07,USR-182,Karthik Rao,,,7592592340,,Mangaluru,PRD01,False,Converted,2025-03-07 16:23:56,2025-03-07 21:03:02,2025-03-07 21:03:02,OPP-019947
LD-0048026,2025-03-07 16:26:38,Retail,Walk-in,OUT01,USR-027,Vikram Pai,,,9850841439,vikram.pai641@outlook.com,Bengaluru,PRD21,False,Converted,2025-03-07 16:26:38,2025-03-07 22:32:29,2025-03-07 22:32:29,OPP-019948
LD-0048027,2025-03-07 16:27:05,Retail,Walk-in,OUT03,USR-082,Aditi Khan,,,9582571359,,Bengaluru,PRD18,False,Converted,2025-03-07 16:27:05,2025-03-10 09:36:14,2025-03-10 09:36:14,OPP-019949
LD-0048028,2025-03-07 16:28:26,Retail,OEM Website Lead,OUT01,USR-010,Chetan D'Souza,,,8134023821,chetan.dsouza59@gmail.com,Bengaluru,PRD13,False,Unresponsive,2025-03-07 18:46:48,2025-03-26 09:40:22,,
LD-0048029,2025-03-07 16:29:17,Retail,OEM Website Lead,OUT03,USR-080,Shashank Babu,,,8955242938,shashank.babu552@gmail.com,Bengaluru,PRD09,False,Converted,2025-03-07 16:45:17,2025-03-08 10:03:24,2025-03-08 10:03:24,OPP-019950
LD-0048030,2025-03-07 16:37:43,Retail,OEM Website Lead,OUT02,USR-068,Sachin Hiremath,,,6421311350,sachin.hiremath307@yahoo.co.in,Bengaluru,PRD09,False,Converted,2025-03-07 17:31:52,2025-03-11 16:43:12,2025-03-11 16:43:12,OPP-019951
LD-0048031,2025-03-07 16:41:18,Retail,Referral,OUT07,USR-182,Rekha Kumar,,,9061535058,,Mangaluru,PRD12,False,Converted,2025-03-07 18:12:23,2025-03-12 08:58:20,2025-03-12 08:58:20,OPP-019952
LD-0048032,2025-03-07 16:42:43,Retail,Car Portal,OUT06,USR-170,Meghana Krishnan,,,9158887953,,Hubballi,PRD15,False,Unresponsive,2025-03-07 17:03:12,2025-03-23 18:28:16,,
LD-0048033,2025-03-07 16:55:12,Retail,Walk-in,OUT02,USR-073,Aditya Hegde,,,7799091990,aditya.hegde547@gmail.com,Bengaluru,PRD09,False,Converted,2025-03-07 16:55:12,2025-03-07 20:25:11,2025-03-07 20:25:11,OPP-019953
LD-0048034,2025-03-07 16:59:19,Retail,Walk-in,OUT02,USR-061,Suresh Kini,,,6355710422,suresh.kini375@rediffmail.com,Bengaluru,PRD15,False,Unresponsive,2025-03-07 16:59:19,2025-03-18 01:50:03,,
LD-0048035,2025-03-07 17:03:59,Retail,Car Portal,OUT01,USR-020,Abhishek Kamath,,,9005443866,,Bengaluru,PRD15,False,Lost,2025-03-07 19:36:10,2025-03-09 10:07:38,,
LD-0048036,2025-03-07 17:04:23,Retail,Social Media Ads,OUT01,USR-012,Tejas Nair,,,8114921649,,Bengaluru,PRD01,False,Contacted,2025-03-07 17:36:14,2025-03-14 21:43:13,,
LD-0048037,2025-03-07 17:09:53,Retail,Referral,OUT04,USR-126,Prakash Sharma,,,8091019773,,Bengaluru,PRD16,False,Unresponsive,2025-03-07 17:40:02,2025-04-02 14:08:51,,
LD-0048038,2025-03-07 17:10:23,Retail,Referral,OUT03,USR-099,Vasanth Bhat,,,8189072748,vasanth.bhat35@outlook.com,Bengaluru,PRD18,False,Converted,2025-03-07 21:17:08,2025-03-09 02:28:22,2025-03-09 02:28:22,OPP-019954
LD-0048039,2025-03-07 17:11:22,Retail,Walk-in,OUT05,USR-137,Suresh Poojary,,,6185363291,suresh.poojary167@yahoo.co.in,Mysuru,PRD08,False,Converted,2025-03-07 17:11:22,2025-03-07 17:12:34,2025-03-07 17:12:34,OPP-019955
LD-0048040,2025-03-07 17:12:17,Retail,Google Ads,OUT04,USR-118,Sachin Desai,,,7760435703,,Bengaluru,PRD16,False,Contacted,2025-03-07 17:22:51,2025-03-17 14:34:04,,
LD-0048041,2025-03-07 17:23:29,Corporate & Fleet,Existing Customer,OUT08,USR-216,,Elite Employee Transport Solutions Pvt Ltd,ACC-04320,,,Bengaluru,PRD02,True,Converted,2025-03-08 01:07:44,2025-03-09 20:18:45,2025-03-09 20:18:45,OPP-019956
LD-0048042,2025-03-07 17:24:29,Retail,Walk-in,OUT07,USR-182,Chetan Kamath,,,9582929700,,Mangaluru,PRD19,False,Converted,2025-03-07 17:24:29,2025-03-07 20:59:51,2025-03-07 20:59:51,OPP-019957
LD-0048043,2025-03-07 17:36:17,Retail,Social Media Ads,OUT01,USR-025,Ramesh Verma,,,9406950497,,Bengaluru,PRD09,False,Unresponsive,2025-03-07 18:46:35,2025-04-06 18:18:19,,
LD-0048044,2025-03-07 17:40:14,Retail,OEM Website Lead,OUT03,USR-082,Rahul Kini,,,7877074118,,Bengaluru,PRD21,False,Contacted,2025-03-07 17:57:01,2025-03-08 06:23:45,,
LD-0048045,2025-03-07 17:44:03,Retail,Dealer Website,OUT05,USR-150,Pooja Hegde,,,9407019892,,Mysuru,PRD10,False,Lost,2025-03-07 18:24:48,2025-03-09 20:07:43,,
LD-0048046,2025-03-07 17:51:51,Retail,Dealer Website,OUT05,USR-141,Nikhil Kulkarni,,,9283097103,nikhil.kulkarni23@yahoo.co.in,Mysuru,PRD02,False,Unresponsive,2025-03-07 18:02:50,2025-03-27 23:36:18,,
LD-0048047,2025-03-07 17:52:50,Retail,Referral,OUT07,USR-187,Arjun Nair,,,6977065093,,Mangaluru,PRD21,False,Lost,2025-03-07 19:15:47,2025-03-16 23:50:58,,
LD-0048048,2025-03-07 18:09:55,Retail,Walk-in,OUT03,USR-096,Anil Joshi,,,9573348982,,Bengaluru,PRD21,False,Converted,2025-03-07 18:09:55,2025-03-12 10:29:07,2025-03-12 10:29:07,OPP-019958
LD-0048049,2025-03-07 18:11:48,Retail,Referral,OUT04,USR-114,Raghu Agarwal,,,6978827166,raghu.agarwal325@rediffmail.com,Bengaluru,PRD04,False,Unresponsive,2025-03-07 21:32:44,2025-03-27 10:07:24,,
LD-0048050,2025-03-07 18:13:17,Retail,Google Ads,OUT06,USR-175,Mary Nair,,,9804800875,mary.nair240@rediffmail.com,Hubballi,PRD02,False,Converted,2025-03-07 18:48:57,2025-03-11 20:23:43,2025-03-11 20:23:43,OPP-019959
LD-0048051,2025-03-07 18:20:00,Retail,Exchange Mela / Event,OUT06,USR-175,Sunil Chandra,,,8387964296,,Hubballi,PRD17,False,Lost,2025-03-07 18:20:00,2025-03-10 16:13:49,,
LD-0048052,2025-03-07 18:30:56,Retail,OEM Website Lead,OUT07,USR-193,Meghana Rao,,,6917812628,,Mangaluru,PRD11,False,Unresponsive,2025-03-07 19:37:19,2025-03-27 10:17:14,,
LD-0048053,2025-03-07 18:50:34,Retail,Walk-in,OUT03,USR-084,Meghana Iyer,,,9433434553,meghana.iyer622@outlook.com,Bengaluru,PRD13,False,Converted,2025-03-07 18:50:34,2025-03-08 00:21:04,2025-03-08 00:21:04,OPP-019960
LD-0048054,2025-03-07 18:52:13,Retail,Dealer Website,OUT06,USR-174,Sneha D'Souza,,,9111825659,sneha.dsouza748@yahoo.co.in,Hubballi,PRD03,False,Lost,2025-03-07 18:57:37,2025-03-16 14:43:25,,
LD-0048055,2025-03-07 18:59:02,Retail,Google Ads,OUT01,USR-039,Vidya Chandra,,,6384426725,vidya.chandra27@gmail.com,Bengaluru,PRD18,False,Converted,2025-03-07 19:43:47,2025-03-08 19:11:24,2025-03-08 19:11:24,OPP-019961
LD-0048056,2025-03-07 19:05:15,Retail,Social Media Ads,OUT07,USR-187,Suresh Hiremath,,,9428295893,suresh.hiremath934@yahoo.co.in,Mangaluru,PRD13,False,Lost,2025-03-08 09:47:44,2025-03-15 19:35:36,,
LD-0048057,2025-03-07 19:12:23,Retail,Google Ads,OUT06,USR-174,Raghu Reddy,,,9267841803,,Hubballi,PRD13,False,Lost,2025-03-08 09:42:32,2025-03-13 12:44:45,,
LD-0048058,2025-03-07 19:19:49,Retail,Google Ads,OUT06,USR-165,Manjunath Shenoy,,,7444426168,manjunath.shenoy588@gmail.com,Hubballi,PRD02,False,Lost,2025-03-08 10:44:01,2025-03-27 22:37:54,,
LD-0048059,2025-03-07 19:38:15,Retail,Car Portal,OUT05,USR-147,Vasanth Pai,,,9451421412,vasanth.pai3@rediffmail.com,Mysuru,PRD02,False,Lost,2025-03-08 10:03:30,2025-03-17 01:56:48,,
LD-0048060,2025-03-07 19:38:40,Retail,Google Ads,OUT04,USR-109,Ayesha Reddy,,,7588652016,,Bengaluru,PRD13,False,Converted,2025-03-08 09:46:15,2025-03-10 04:40:28,2025-03-10 04:40:28,OPP-019962
LD-0048061,2025-03-07 19:42:45,Retail,Social Media Ads,OUT04,USR-129,Harish Kini,,,7461847950,,Bengaluru,PRD04,False,Lost,2025-03-08 09:45:37,2025-03-21 14:45:00,,
LD-0048062,2025-03-07 19:57:00,Retail,Dealer Website,OUT05,USR-150,Akash Kini,,,9537285638,akash.kini140@gmail.com,Mysuru,PRD11,False,Unresponsive,2025-03-08 10:17:00,2025-03-31 13:15:31,,
LD-0048063,2025-03-07 20:35:14,Retail,Social Media Ads,OUT03,USR-099,Prakash Kini,,,8444264231,,Bengaluru,PRD09,False,Unresponsive,2025-03-08 11:25:06,2025-03-22 11:41:47,,
LD-0048064,2025-03-07 20:40:34,Retail,Dealer Website,OUT03,USR-096,Ramesh Pai,,,9833947526,,Bengaluru,PRD01,False,Lost,2025-03-08 09:55:56,2025-03-17 05:21:34,,
LD-0048065,2025-03-07 20:41:55,Retail,Social Media Ads,OUT02,USR-073,Deepak Reddy,,,7667452429,deepak.reddy309@outlook.com,Bengaluru,PRD08,False,Lost,2025-03-08 09:43:38,2025-03-11 15:37:07,,
LD-0048066,2025-03-07 20:46:39,Retail,Car Portal,OUT05,USR-147,Ritu Agarwal,,,6398666151,,Mysuru,PRD01,False,Converted,2025-03-08 10:40:34,2025-03-14 03:47:57,2025-03-14 03:47:57,OPP-019963
LD-0048067,2025-03-07 20:48:19,Retail,Car Portal,OUT07,USR-179,Arjun Shetty,,,9521671335,,Mangaluru,PRD14,False,Contacted,2026-09-24 11:03:29,2026-09-24 11:03:29,,
LD-0048068,2025-03-07 20:50:01,Retail,OEM Website Lead,OUT03,USR-089,Ramesh Gupta,,,8934438193,,Bengaluru,PRD13,False,Converted,2025-03-08 09:56:14,2025-03-11 00:40:17,2025-03-11 00:40:17,OPP-019964
LD-0048069,2025-03-07 20:52:34,Retail,Car Portal,OUT03,USR-082,Tejas Gupta,,,8803686486,tejas.gupta283@outlook.com,Bengaluru,PRD11,False,Lost,2025-03-08 09:38:16,2025-03-28 08:26:57,,
LD-0048070,2025-03-07 21:03:13,Retail,Social Media Ads,OUT07,USR-182,Pavan Sharma,,,9404760005,,Mangaluru,PRD01,False,Unresponsive,2025-03-08 09:58:19,2025-03-15 14:36:20,,
LD-0048071,2025-03-07 21:05:46,Retail,Social Media Ads,OUT03,USR-102,Ganesh Naik,,,9898597277,ganesh.naik749@gmail.com,Bengaluru,PRD13,False,Lost,2025-03-08 10:38:49,2025-03-11 20:43:11,,
LD-0048072,2025-03-07 21:26:30,Retail,Google Ads,OUT02,USR-068,Harish Rao,,,9215224619,harish.rao522@outlook.com,Bengaluru,PRD13,False,Converted,2025-03-08 10:31:38,2025-03-13 04:05:51,2025-03-13 04:05:51,OPP-019965
LD-0048073,2025-03-07 22:08:02,Retail,OEM Website Lead,OUT02,USR-057,Shruti Gupta,,,7169415004,shruti.gupta34@outlook.com,Bengaluru,PRD03,False,Lost,2025-03-08 09:58:20,2025-03-15 12:31:45,,
LD-0048074,2025-03-07 22:12:03,Retail,OEM Website Lead,OUT03,USR-092,Prajwal Murthy,,,7691023020,,Bengaluru,PRD08,False,Converted,2025-03-08 09:43:21,2025-03-11 05:06:45,2025-03-11 05:06:45,OPP-019966
