IssueType,Table,RecordID,RelatedRecordID,Detail
contact_invalid_mobile,dim_contacts,CON-037407,,6666666666
contact_invalid_mobile,dim_contacts,CON-037416,,0928139551
contact_invalid_mobile,dim_contacts,CON-037427,,8888888888
contact_invalid_email,dim_contacts,CON-037430,,sachin.naik993@
contact_missing_email,dim_contacts,CON-037436,,
contact_invalid_email,dim_contacts,CON-037437,,akash.reddy64@
contact_missing_email,dim_contacts,CON-037444,,
contact_invalid_email,dim_contacts,CON-037448,,lakshmi.prasad304@
contact_invalid_email,dim_contacts,CON-037449,,harish.babu253yahoo.co.in
contact_invalid_mobile,dim_contacts,CON-037454,,0992606953
contact_invalid_mobile,dim_contacts,CON-037471,,9999999999
contact_invalid_mobile,dim_contacts,CON-037473,,9999999999
contact_invalid_mobile,dim_contacts,CON-037495,,920960118
contact_invalid_mobile,dim_contacts,CON-037503,,90588-218
contact_invalid_email,dim_contacts,CON-037516,,harsha.singh786@
contact_invalid_email,dim_contacts,CON-037522,,vani.shenoy63gmail.com
contact_invalid_mobile,dim_contacts,CON-037531,,0627657645
contact_invalid_mobile,dim_contacts,CON-037534,,859076983
contact_missing_email,dim_contacts,CON-037542,,
contact_missing_email,dim_contacts,CON-037555,,
contact_missing_email,dim_contacts,CON-037557,,
contact_missing_email,dim_contacts,CON-037571,,
contact_invalid_mobile,dim_contacts,CON-037591,,896276841
contact_invalid_mobile,dim_contacts,CON-037629,,0861017651
contact_missing_email,dim_contacts,CON-037683,,
contact_missing_email,dim_contacts,CON-037695,,
contact_missing_email,dim_contacts,CON-037720,,
contact_missing_email,dim_contacts,CON-037729,,
contact_invalid_mobile,dim_contacts,CON-037731,,0823882034
contact_invalid_mobile,dim_contacts,CON-037758,,0922625095
contact_missing_email,dim_contacts,CON-037770,,
contact_missing_email,dim_contacts,CON-037774,,
contact_missing_email,dim_contacts,CON-037783,,
contact_missing_email,dim_contacts,CON-037784,,
contact_missing_email,dim_contacts,CON-037798,,
contact_invalid_mobile,dim_contacts,CON-037807,,977480820
contact_missing_email,dim_contacts,CON-037823,,
contact_missing_email,dim_contacts,CON-037824,,
contact_missing_email,dim_contacts,CON-037827,,
contact_invalid_mobile,dim_contacts,CON-037828,,9999999999
contact_missing_email,dim_contacts,CON-037832,,
contact_invalid_email,dim_contacts,CON-037834,,arjun.desai484@
contact_invalid_mobile,dim_contacts,CON-037835,,915694149
contact_invalid_mobile,dim_contacts,CON-037842,,0976813497
contact_invalid_email,dim_contacts,CON-037867,,vinod.verma127@
contact_missing_email,dim_contacts,CON-037871,,
contact_invalid_mobile,dim_contacts,CON-037892,,0812883188
contact_missing_email,dim_contacts,CON-037893,,
contact_missing_email,dim_contacts,CON-037895,,
contact_invalid_mobile,dim_contacts,CON-037915,,99363-859
contact_missing_email,dim_contacts,CON-037920,,
contact_missing_email,dim_contacts,CON-037921,,
contact_missing_email,dim_contacts,CON-037938,,
contact_missing_email,dim_contacts,CON-037941,,
contact_invalid_mobile,dim_contacts,CON-037941,,0939372139
contact_missing_email,dim_contacts,CON-037953,,
contact_missing_email,dim_contacts,CON-037960,,
contact_missing_email,dim_contacts,CON-037961,,
contact_invalid_mobile,dim_contacts,CON-037970,,70139-382
contact_invalid_mobile,dim_contacts,CON-037972,,842598070
contact_missing_email,dim_contacts,CON-037981,,
contact_invalid_mobile,dim_contacts,CON-038023,,7777777777
contact_missing_email,dim_contacts,CON-038041,,
contact_missing_email,dim_contacts,CON-038070,,
contact_missing_email,dim_contacts,CON-038073,,
contact_invalid_mobile,dim_contacts,CON-038074,,966255024
contact_invalid_mobile,dim_contacts,CON-038099,,92994-989
contact_missing_email,dim_contacts,CON-038114,,
contact_missing_email,dim_contacts,CON-038134,,
contact_invalid_email,dim_contacts,CON-038155,,ravi.kulkarni649@
contact_invalid_mobile,dim_contacts,CON-038155,,0919763952
contact_missing_email,dim_contacts,CON-038161,,
contact_missing_email,dim_contacts,CON-038176,,
contact_missing_email,dim_contacts,CON-038179,,
contact_missing_email,dim_contacts,CON-038187,,
contact_invalid_email,dim_contacts,CON-038190,,mithun.reddy653gmail.com
contact_invalid_mobile,dim_contacts,CON-038196,,80148-586
contact_invalid_email,dim_contacts,CON-038210,,mohan.shetty445gmail.com
contact_missing_email,dim_contacts,CON-038216,,
contact_missing_email,dim_contacts,CON-038236,,
contact_missing_email,dim_contacts,CON-038241,,
contact_invalid_email,dim_contacts,CON-038272,,meghana.angadi705@
contact_invalid_mobile,dim_contacts,CON-038272,,0816540011
contact_invalid_mobile,dim_contacts,CON-038274,,983099564
contact_invalid_mobile,dim_contacts,CON-038287,,984950352
contact_missing_email,dim_contacts,CON-038312,,
contact_invalid_mobile,dim_contacts,CON-038327,,8888888888
contact_missing_email,dim_contacts,CON-038375,,
contact_invalid_email,dim_contacts,CON-038389,,vani.iyer872 @gmail.com
contact_missing_email,dim_contacts,CON-038390,,
contact_missing_email,dim_contacts,CON-038393,,
contact_invalid_mobile,dim_contacts,CON-038397,,8888888888
contact_invalid_mobile,dim_contacts,CON-038398,,0957656958
contact_invalid_email,dim_contacts,CON-038401,,sneha.hiremath959gmail.com
contact_missing_email,dim_contacts,CON-038420,,
contact_missing_email,dim_contacts,CON-038425,,
contact_invalid_mobile,dim_contacts,CON-038429,,0637716175
contact_missing_email,dim_contacts,CON-038431,,
contact_missing_email,dim_contacts,CON-038477,,
contact_missing_email,dim_contacts,CON-038478,,
contact_missing_email,dim_contacts,CON-038507,,
contact_missing_email,dim_contacts,CON-038513,,
contact_invalid_mobile,dim_contacts,CON-038523,,0920365777
contact_missing_email,dim_contacts,CON-038532,,
contact_missing_email,dim_contacts,CON-038534,,
contact_invalid_mobile,dim_contacts,CON-038571,,0990266006
contact_missing_email,dim_contacts,CON-038573,,
contact_missing_email,dim_contacts,CON-038575,,
contact_invalid_mobile,dim_contacts,CON-038576,,77409-461
contact_invalid_mobile,dim_contacts,CON-038613,,996380705
contact_missing_email,dim_contacts,CON-038616,,
contact_missing_email,dim_contacts,CON-038617,,
contact_missing_email,dim_contacts,CON-038624,,
contact_missing_email,dim_contacts,CON-038638,,
contact_missing_email,dim_contacts,CON-038650,,
contact_invalid_mobile,dim_contacts,CON-038663,,0947225456
contact_missing_email,dim_contacts,CON-038665,,
contact_invalid_email,dim_contacts,CON-038708,,lakshmi.rao856@
contact_missing_email,dim_contacts,CON-038729,,
contact_invalid_mobile,dim_contacts,CON-038729,,6666666666
contact_invalid_mobile,dim_contacts,CON-038733,,988796161
contact_invalid_mobile,dim_contacts,CON-038742,,697990233
contact_invalid_email,dim_contacts,CON-038749,,varun.kamath882rediffmail.com
contact_missing_email,dim_contacts,CON-038750,,
contact_missing_email,dim_contacts,CON-038761,,
contact_missing_email,dim_contacts,CON-038767,,
contact_invalid_mobile,dim_contacts,CON-038768,,84565-375
contact_missing_email,dim_contacts,CON-038777,,
contact_invalid_email,dim_contacts,CON-038794,,anjali.raju304@
contact_invalid_email,dim_contacts,CON-038796,,irfan.chandra393outlook.com
contact_invalid_email,dim_contacts,CON-038798,,abhishek.kulkarni667 @outlook.com
contact_invalid_email,dim_contacts,CON-038803,,irfan.murthy968@gmail.con
contact_invalid_email,dim_contacts,CON-038807,,shilpa.murthy44yahoo.co.in
contact_invalid_email,dim_contacts,CON-038821,,manjunath.hiremath701@
contact_missing_email,dim_contacts,CON-038823,,
contact_missing_email,dim_contacts,CON-038898,,
contact_missing_email,dim_contacts,CON-038901,,
contact_invalid_email,dim_contacts,CON-038915,,sowmya.hegde242gmail.com
contact_missing_email,dim_contacts,CON-038920,,
contact_missing_email,dim_contacts,CON-038928,,
contact_invalid_email,dim_contacts,CON-038929,,farhan.joshi284 @gmail.com
contact_missing_email,dim_contacts,CON-038949,,
contact_missing_email,dim_contacts,CON-038952,,
contact_missing_email,dim_contacts,CON-038964,,
contact_invalid_email,dim_contacts,CON-038984,,rohan.naik196gmail.com
contact_invalid_mobile,dim_contacts,CON-038987,,7777777777
contact_invalid_email,dim_contacts,CON-038996,,varun.pinto34@gmail.con
contact_invalid_mobile,dim_contacts,CON-038997,,9999999999
contact_invalid_mobile,dim_contacts,CON-039012,,968302374
contact_missing_email,dim_contacts,CON-039014,,
contact_missing_email,dim_contacts,CON-039022,,
contact_invalid_email,dim_contacts,CON-039062,,kavya.desai722@yahoo.co.inn
contact_invalid_mobile,dim_contacts,CON-039072,,0982191580
contact_invalid_mobile,dim_contacts,CON-039080,,7777777777
contact_invalid_email,dim_contacts,CON-039081,,manjunath.bhat76outlook.com
contact_missing_email,dim_contacts,CON-039093,,
contact_invalid_email,dim_contacts,CON-039097,,rahul.hiremath496@rediffmail.con
contact_missing_email,dim_contacts,CON-039110,,
contact_missing_email,dim_contacts,CON-039127,,
contact_invalid_mobile,dim_contacts,CON-039138,,8888888888
contact_missing_email,dim_contacts,CON-039140,,
contact_invalid_email,dim_contacts,CON-039154,,sneha.kamath298 @outlook.com
contact_missing_email,dim_contacts,CON-039159,,
contact_invalid_mobile,dim_contacts,CON-039162,,74636-214
contact_invalid_mobile,dim_contacts,CON-039164,,9999999999
contact_missing_email,dim_contacts,CON-039170,,
contact_missing_email,dim_contacts,CON-039185,,
contact_missing_email,dim_contacts,CON-039201,,
contact_missing_email,dim_contacts,CON-039232,,
contact_missing_email,dim_contacts,CON-039241,,
contact_missing_email,dim_contacts,CON-039242,,
contact_missing_email,dim_contacts,CON-039248,,
contact_missing_email,dim_contacts,CON-039269,,
contact_missing_email,dim_contacts,CON-039286,,
contact_missing_email,dim_contacts,CON-039303,,
contact_invalid_email,dim_contacts,CON-039304,,karthik.hiremath538@gmail.con
contact_missing_email,dim_contacts,CON-039308,,
contact_missing_email,dim_contacts,CON-039324,,
contact_invalid_mobile,dim_contacts,CON-039328,,955098052
contact_missing_email,dim_contacts,CON-039359,,
contact_invalid_email,dim_contacts,CON-039394,,deepak.fernandes890rediffmail.com
contact_invalid_email,dim_contacts,CON-039402,,sunil.sharma224@
contact_missing_email,dim_contacts,CON-039436,,
contact_invalid_mobile,dim_contacts,CON-039436,,0986297269
contact_missing_email,dim_contacts,CON-039437,,
contact_missing_email,dim_contacts,CON-039443,,
contact_invalid_mobile,dim_contacts,CON-039465,,9999999999
contact_invalid_mobile,dim_contacts,CON-039494,,81932-804
contact_invalid_mobile,dim_contacts,CON-039515,,990831066
contact_missing_email,dim_contacts,CON-039518,,
contact_invalid_email,dim_contacts,CON-039566,,ayesha.prasad595 @gmail.com
contact_missing_email,dim_contacts,CON-039572,,
contact_invalid_mobile,dim_contacts,CON-039596,,743896260
contact_missing_email,dim_contacts,CON-039633,,
contact_missing_email,dim_contacts,CON-039645,,
contact_invalid_mobile,dim_contacts,CON-039645,,77353-694
contact_missing_email,dim_contacts,CON-039663,,
contact_invalid_mobile,dim_contacts,CON-039690,,71047-114
contact_invalid_email,dim_contacts,CON-039728,,arjun.jain597@gmail.con
contact_missing_email,dim_contacts,CON-039735,,
contact_missing_email,dim_contacts,CON-039740,,
contact_missing_email,dim_contacts,CON-039743,,
contact_missing_email,dim_contacts,CON-039752,,
contact_invalid_mobile,dim_contacts,CON-039752,,6666666666
contact_missing_email,dim_contacts,CON-039757,,
contact_missing_email,dim_contacts,CON-039760,,
contact_missing_email,dim_contacts,CON-039772,,
contact_invalid_mobile,dim_contacts,CON-039774,,8888888888
contact_invalid_email,dim_contacts,CON-039785,,bhavya.hegde113 @outlook.com
contact_missing_email,dim_contacts,CON-039790,,
contact_invalid_mobile,dim_contacts,CON-039798,,7777777777
contact_missing_email,dim_contacts,CON-039802,,
contact_missing_email,dim_contacts,CON-039804,,
contact_invalid_mobile,dim_contacts,CON-039821,,861040085
contact_missing_email,dim_contacts,CON-039825,,
contact_missing_email,dim_contacts,CON-039826,,
contact_missing_email,dim_contacts,CON-039857,,
contact_invalid_mobile,dim_contacts,CON-039875,,92502-244
contact_invalid_mobile,dim_contacts,CON-039889,,91926-533
contact_missing_email,dim_contacts,CON-039896,,
contact_missing_email,dim_contacts,CON-039908,,
contact_invalid_mobile,dim_contacts,CON-039908,,0892750222
contact_invalid_mobile,dim_contacts,CON-039921,,976817618
contact_invalid_email,dim_contacts,CON-039934,,shashank.singh126@
contact_invalid_email,dim_contacts,CON-039958,,sunil.shetty435@gmail.con
contact_missing_email,dim_contacts,CON-039966,,
contact_invalid_mobile,dim_contacts,CON-039967,,0890600350
contact_missing_email,dim_contacts,CON-039989,,
contact_missing_email,dim_contacts,CON-039993,,
contact_invalid_mobile,dim_contacts,CON-039996,,93689-185
contact_missing_email,dim_contacts,CON-040031,,
contact_invalid_mobile,dim_contacts,CON-040060,,78171-433
contact_missing_email,dim_contacts,CON-040069,,
contact_invalid_mobile,dim_contacts,CON-040069,,8888888888
contact_invalid_mobile,dim_contacts,CON-040076,,801531885
contact_missing_email,dim_contacts,CON-040085,,
contact_invalid_mobile,dim_contacts,CON-040085,,998101853
contact_missing_email,dim_contacts,CON-040089,,
contact_missing_email,dim_contacts,CON-040105,,
contact_invalid_mobile,dim_contacts,CON-040115,,80406-060
contact_missing_email,dim_contacts,CON-040119,,
contact_invalid_email,dim_contacts,CON-040131,,anjali.shenoy159@yahoo.co.inn
contact_invalid_email,dim_contacts,CON-040139,,sandeep.gupta922rediffmail.com
contact_missing_email,dim_contacts,CON-040140,,
contact_invalid_mobile,dim_contacts,CON-040147,,95453-171
contact_invalid_email,dim_contacts,CON-040173,,nikhil.desai194@
contact_missing_email,dim_contacts,CON-040181,,
contact_missing_email,dim_contacts,CON-040213,,
contact_missing_email,dim_contacts,CON-040236,,
contact_invalid_mobile,dim_contacts,CON-040284,,923526025
contact_invalid_mobile,dim_contacts,CON-040299,,728392374
contact_missing_email,dim_contacts,CON-040306,,
contact_invalid_mobile,dim_contacts,CON-040328,,9999999999
contact_missing_email,dim_contacts,CON-040362,,
contact_missing_email,dim_contacts,CON-040365,,
contact_missing_email,dim_contacts,CON-040366,,
contact_invalid_email,dim_contacts,CON-040378,,ganesh.bhat213gmail.com
contact_invalid_email,dim_contacts,CON-040386,,asha.jain303outlook.com
contact_missing_email,dim_contacts,CON-040396,,
contact_invalid_mobile,dim_contacts,CON-040411,,9999999999
contact_missing_email,dim_contacts,CON-040420,,
contact_invalid_mobile,dim_contacts,CON-040473,,759283234
contact_invalid_mobile,dim_contacts,CON-040481,,70154-303
contact_missing_email,dim_contacts,CON-040496,,
contact_missing_email,dim_contacts,CON-040506,,
contact_missing_email,dim_contacts,CON-040553,,
contact_missing_email,dim_contacts,CON-040567,,
contact_missing_email,dim_contacts,CON-040572,,
contact_missing_email,dim_contacts,CON-040573,,
contact_invalid_mobile,dim_contacts,CON-040586,,9999999999
contact_missing_email,dim_contacts,CON-040610,,
contact_invalid_mobile,dim_contacts,CON-040618,,0947843399
contact_missing_email,dim_contacts,CON-040642,,
contact_invalid_email,dim_contacts,CON-040667,,deepak.krishnan691rediffmail.com
contact_missing_email,dim_contacts,CON-040670,,
contact_missing_email,dim_contacts,CON-040689,,
contact_invalid_mobile,dim_contacts,CON-040691,,9999999999
contact_invalid_mobile,dim_contacts,CON-040713,,8888888888
contact_invalid_mobile,dim_contacts,CON-040719,,0744003626
contact_missing_email,dim_contacts,CON-040783,,
contact_invalid_mobile,dim_contacts,CON-040787,,75823-183
contact_missing_email,dim_contacts,CON-040795,,
contact_invalid_mobile,dim_contacts,CON-040808,,0745452916
contact_invalid_mobile,dim_contacts,CON-040812,,8888888888
contact_invalid_mobile,dim_contacts,CON-040814,,906176991
contact_invalid_email,dim_contacts,CON-040822,,anil.khan381yahoo.co.in
contact_missing_email,dim_contacts,CON-040829,,
contact_invalid_mobile,dim_contacts,CON-040831,,6666666666
contact_invalid_mobile,dim_contacts,CON-040841,,847695594
contact_missing_email,dim_contacts,CON-040868,,
contact_missing_email,dim_contacts,CON-040870,,
contact_invalid_mobile,dim_contacts,CON-040875,,0695338349
contact_missing_email,dim_contacts,CON-040877,,
contact_missing_email,dim_contacts,CON-040882,,
contact_missing_email,dim_contacts,CON-040891,,
contact_invalid_email,dim_contacts,CON-040892,,ganesh.verma149gmail.com
contact_invalid_mobile,dim_contacts,CON-040893,,0834000139
contact_missing_email,dim_contacts,CON-040903,,
contact_missing_email,dim_contacts,CON-040906,,
contact_missing_email,dim_contacts,CON-040916,,
contact_invalid_email,dim_contacts,CON-040934,,deepa.patil715@rediffmail.con
contact_invalid_email,dim_contacts,CON-040955,,swathi.poojary721gmail.com
contact_invalid_mobile,dim_contacts,CON-040957,,9999999999
contact_invalid_email,dim_contacts,CON-040958,,arjun.gowda755@
contact_missing_email,dim_contacts,CON-040961,,
contact_missing_email,dim_contacts,CON-040964,,
contact_missing_email,dim_contacts,CON-040966,,
contact_missing_email,dim_contacts,CON-040971,,
contact_missing_email,dim_contacts,CON-040992,,
contact_missing_email,dim_contacts,CON-040999,,
contact_invalid_mobile,dim_contacts,CON-041003,,9999999999
contact_invalid_email,dim_contacts,CON-041007,,deepak.dsouza352gmail.com
contact_invalid_mobile,dim_contacts,CON-041018,,0755990346
contact_invalid_mobile,dim_contacts,CON-041020,,919124532
contact_invalid_mobile,dim_contacts,CON-041022,,74630-701
contact_missing_email,dim_contacts,CON-041035,,
contact_invalid_email,dim_contacts,CON-041051,,girish.kamath664 @gmail.com
contact_invalid_mobile,dim_contacts,CON-041077,,98598-336
contact_invalid_email,dim_contacts,CON-041078,,akash.babu760@
contact_invalid_mobile,dim_contacts,CON-041080,,0833825566
contact_missing_email,dim_contacts,CON-041086,,
contact_missing_email,dim_contacts,CON-041094,,
contact_invalid_mobile,dim_contacts,CON-041099,,78339-305
contact_invalid_email,dim_contacts,CON-041122,,rahul.pinto488@
contact_invalid_mobile,dim_contacts,CON-041130,,794808622
contact_invalid_mobile,dim_contacts,CON-041141,,9999999999
contact_missing_email,dim_contacts,CON-041146,,
contact_invalid_mobile,dim_contacts,CON-041153,,921502459
contact_missing_email,dim_contacts,CON-041172,,
contact_invalid_email,dim_contacts,CON-041178,,ritu.prasad500@
contact_invalid_mobile,dim_contacts,CON-041184,,904925618
contact_missing_email,dim_contacts,CON-041187,,
contact_missing_email,dim_contacts,CON-041208,,
contact_invalid_mobile,dim_contacts,CON-041209,,99332-262
contact_invalid_mobile,dim_contacts,CON-041217,,0957420110
contact_missing_email,dim_contacts,CON-041220,,
contact_missing_email,dim_contacts,CON-041230,,
contact_missing_email,dim_contacts,CON-041238,,
contact_missing_email,dim_contacts,CON-041249,,
contact_missing_email,dim_contacts,CON-041253,,
contact_invalid_email,dim_contacts,CON-041274,,pallavi.patil305gmail.com
contact_missing_email,dim_contacts,CON-041279,,
contact_invalid_email,dim_contacts,CON-041285,,sanjay.fernandes863@yahoo.co.inn
contact_invalid_mobile,dim_contacts,CON-041308,,761072621
contact_missing_email,dim_contacts,CON-041312,,
contact_missing_email,dim_contacts,CON-041315,,
contact_missing_email,dim_contacts,CON-041317,,
contact_invalid_mobile,dim_contacts,CON-041324,,8888888888
contact_invalid_mobile,dim_contacts,CON-041382,,0979287428
contact_missing_email,dim_contacts,CON-041396,,
contact_missing_email,dim_contacts,CON-041401,,
contact_invalid_email,dim_contacts,CON-041403,,yogesh.verma680@
contact_missing_email,dim_contacts,CON-041435,,
contact_missing_email,dim_contacts,CON-041450,,
contact_invalid_email,dim_contacts,CON-041456,,vikram.prasad18 @outlook.com
contact_invalid_mobile,dim_contacts,CON-041465,,840875555
contact_invalid_mobile,dim_contacts,CON-041475,,0735819448
contact_invalid_mobile,dim_contacts,CON-041481,,0993576924
contact_invalid_mobile,dim_contacts,CON-041488,,915752793
contact_missing_email,dim_contacts,CON-041490,,
contact_missing_email,dim_contacts,CON-041492,,
contact_missing_email,dim_contacts,CON-041501,,
contact_invalid_email,dim_contacts,CON-041523,,shashank.poojary94 @yahoo.co.in
contact_invalid_mobile,dim_contacts,CON-041535,,987271344
contact_missing_email,dim_contacts,CON-041554,,
contact_missing_email,dim_contacts,CON-041556,,
contact_missing_email,dim_contacts,CON-041558,,
contact_invalid_mobile,dim_contacts,CON-041570,,8888888888
contact_missing_email,dim_contacts,CON-041578,,
contact_invalid_email,dim_contacts,CON-041579,,sneha.pai306@
contact_invalid_email,dim_contacts,CON-041586,,ayesha.patil549@gmail.con
contact_missing_email,dim_contacts,CON-041587,,
contact_missing_email,dim_contacts,CON-041600,,
contact_missing_email,dim_contacts,CON-041602,,
contact_invalid_email,dim_contacts,CON-041608,,aditi.acharya929@
contact_invalid_mobile,dim_contacts,CON-041612,,863196907
contact_invalid_mobile,dim_contacts,CON-041623,,0868793182
contact_invalid_email,dim_contacts,CON-041638,,nikhil.hiremath733@
contact_invalid_mobile,dim_contacts,CON-041647,,85291-833
contact_missing_email,dim_contacts,CON-041650,,
contact_missing_email,dim_contacts,CON-041657,,
contact_missing_email,dim_contacts,CON-041667,,
contact_missing_email,dim_contacts,CON-041674,,
contact_invalid_mobile,dim_contacts,CON-041706,,0990448619
contact_invalid_mobile,dim_contacts,CON-041722,,97090-954
contact_missing_email,dim_contacts,CON-041726,,
contact_invalid_mobile,dim_contacts,CON-041751,,0841827663
contact_missing_email,dim_contacts,CON-041761,,
contact_missing_email,dim_contacts,CON-041763,,
contact_invalid_mobile,dim_contacts,CON-041766,,99456-151
contact_invalid_mobile,dim_contacts,CON-041807,,9999999999
contact_missing_email,dim_contacts,CON-041831,,
contact_invalid_email,dim_contacts,CON-041853,,pallavi.pinto603 @gmail.com
contact_missing_email,dim_contacts,CON-041870,,
contact_invalid_mobile,dim_contacts,CON-041883,,76017-059
contact_missing_email,dim_contacts,CON-041898,,
contact_invalid_mobile,dim_contacts,CON-041975,,8888888888
contact_invalid_mobile,dim_contacts,CON-041995,,729332480
contact_missing_email,dim_contacts,CON-042004,,
contact_missing_email,dim_contacts,CON-042008,,
contact_invalid_mobile,dim_contacts,CON-042009,,99535-472
contact_missing_email,dim_contacts,CON-042018,,
contact_missing_email,dim_contacts,CON-042029,,
contact_invalid_mobile,dim_contacts,CON-042029,,93407-245
contact_invalid_email,dim_contacts,CON-042041,,mahesh.nair583 @gmail.com
contact_invalid_mobile,dim_contacts,CON-042048,,798168385
contact_missing_email,dim_contacts,CON-042052,,
contact_invalid_mobile,dim_contacts,CON-042096,,96892-941
contact_invalid_mobile,dim_contacts,CON-042099,,9999999999
contact_invalid_email,dim_contacts,CON-042108,,naveen.babu774outlook.com
contact_invalid_mobile,dim_contacts,CON-042110,,0955396474
contact_invalid_mobile,dim_contacts,CON-042117,,766470823
contact_missing_email,dim_contacts,CON-042118,,
contact_invalid_mobile,dim_contacts,CON-042141,,7777777777
contact_missing_email,dim_contacts,CON-042156,,
contact_invalid_email,dim_contacts,CON-042159,,mohan.prasad174 @gmail.com
contact_missing_email,dim_contacts,CON-042163,,
contact_missing_email,dim_contacts,CON-042165,,
contact_invalid_mobile,dim_contacts,CON-042180,,926880971
contact_invalid_mobile,dim_contacts,CON-042182,,0869179480
contact_missing_email,dim_contacts,CON-042195,,
contact_missing_email,dim_contacts,CON-042213,,
contact_missing_email,dim_contacts,CON-042216,,
contact_invalid_mobile,dim_contacts,CON-042217,,89298-294
contact_invalid_mobile,dim_contacts,CON-042219,,90728-506
contact_missing_email,dim_contacts,CON-042242,,
contact_missing_email,dim_contacts,CON-042261,,
contact_missing_email,dim_contacts,CON-042266,,
contact_missing_email,dim_contacts,CON-042276,,
contact_invalid_mobile,dim_contacts,CON-042292,,6666666666
contact_invalid_mobile,dim_contacts,CON-042317,,9999999999
contact_missing_email,dim_contacts,CON-042326,,
contact_invalid_email,dim_contacts,CON-042359,,madhu.pinto963@gmail.con
contact_missing_email,dim_contacts,CON-042370,,
contact_missing_email,dim_contacts,CON-042380,,
contact_invalid_email,dim_contacts,CON-042381,,pallavi.babu592@gmail.con
contact_invalid_mobile,dim_contacts,CON-042384,,9999999999
contact_invalid_mobile,dim_contacts,CON-042393,,8888888888
contact_missing_email,dim_contacts,CON-042394,,
contact_invalid_email,dim_contacts,CON-042398,,mary.chandra825@
contact_invalid_email,dim_contacts,CON-042401,,sunil.hegde133@
contact_invalid_mobile,dim_contacts,CON-042417,,0934494816
contact_missing_email,dim_contacts,CON-042425,,
contact_invalid_mobile,dim_contacts,CON-042428,,929097702
contact_invalid_mobile,dim_contacts,CON-042435,,988713778
contact_missing_email,dim_contacts,CON-042442,,
contact_invalid_mobile,dim_contacts,CON-042442,,9999999999
contact_invalid_mobile,dim_contacts,CON-042443,,8888888888
contact_missing_email,dim_contacts,CON-042460,,
contact_missing_email,dim_contacts,CON-042496,,
contact_missing_email,dim_contacts,CON-042511,,
contact_invalid_mobile,dim_contacts,CON-042523,,9999999999
contact_invalid_email,dim_contacts,CON-042585,,shruti.kini588 @outlook.com
contact_invalid_mobile,dim_contacts,CON-042585,,981608280
contact_invalid_mobile,dim_contacts,CON-042605,,945638519
contact_missing_email,dim_contacts,CON-042645,,
contact_missing_email,dim_contacts,CON-042648,,
contact_missing_email,dim_contacts,CON-042657,,
contact_missing_email,dim_contacts,CON-042665,,
contact_missing_email,dim_contacts,CON-042666,,
contact_invalid_email,dim_contacts,CON-042678,,manjunath.kini116 @gmail.com
contact_missing_email,dim_contacts,CON-042724,,
contact_missing_email,dim_contacts,CON-042730,,
contact_missing_email,dim_contacts,CON-042733,,
contact_invalid_mobile,dim_contacts,CON-042734,,9999999999
contact_invalid_mobile,dim_contacts,CON-042738,,966521238
contact_missing_email,dim_contacts,CON-042807,,
contact_missing_email,dim_contacts,CON-042825,,
contact_missing_email,dim_contacts,CON-042831,,
contact_invalid_mobile,dim_contacts,CON-042835,,64110-726
contact_invalid_email,dim_contacts,CON-042840,,nayana.reddy703gmail.com
contact_missing_email,dim_contacts,CON-042852,,
contact_invalid_mobile,dim_contacts,CON-042853,,0743270922
contact_invalid_mobile,dim_contacts,CON-042856,,962863143
contact_missing_email,dim_contacts,CON-042862,,
contact_missing_email,dim_contacts,CON-042866,,
contact_invalid_mobile,dim_contacts,CON-042879,,8888888888
contact_missing_email,dim_contacts,CON-042887,,
contact_invalid_email,dim_contacts,CON-042898,,chaitra.iyer909 @gmail.com
contact_invalid_mobile,dim_contacts,CON-042907,,738662220
contact_missing_email,dim_contacts,CON-042917,,
contact_invalid_email,dim_contacts,CON-042918,,divya.patil201@
contact_invalid_mobile,dim_contacts,CON-042925,,89344-606
contact_invalid_mobile,dim_contacts,CON-042932,,0730815652
contact_missing_email,dim_contacts,CON-042937,,
contact_invalid_mobile,dim_contacts,CON-042942,,914665282
contact_missing_email,dim_contacts,CON-042950,,
contact_invalid_mobile,dim_contacts,CON-042968,,9999999999
contact_invalid_email,dim_contacts,CON-042969,,meghana.poojary607@
contact_missing_email,dim_contacts,CON-042987,,
contact_missing_email,dim_contacts,CON-042996,,
contact_missing_email,dim_contacts,CON-043004,,
contact_missing_email,dim_contacts,CON-043010,,
contact_missing_email,dim_contacts,CON-043026,,
contact_invalid_mobile,dim_contacts,CON-043049,,75036-085
contact_missing_email,dim_contacts,CON-043052,,
contact_missing_email,dim_contacts,CON-043062,,
contact_missing_email,dim_contacts,CON-043108,,
contact_missing_email,dim_contacts,CON-043109,,
contact_invalid_mobile,dim_contacts,CON-043150,,967363719
contact_missing_email,dim_contacts,CON-043153,,
contact_missing_email,dim_contacts,CON-043177,,
contact_invalid_email,dim_contacts,CON-043184,,pavan.gupta752outlook.com
contact_invalid_mobile,dim_contacts,CON-043195,,0803698258
contact_missing_email,dim_contacts,CON-043199,,
contact_missing_email,dim_contacts,CON-043206,,
contact_missing_email,dim_contacts,CON-043216,,
contact_invalid_mobile,dim_contacts,CON-043222,,70571-144
contact_missing_email,dim_contacts,CON-043228,,
contact_invalid_mobile,dim_contacts,CON-043261,,90857-223
contact_missing_email,dim_contacts,CON-043265,,
